ID,가격
TEST_08164,49.92
TEST_08165,111.15
TEST_08166,22.62
TEST_08167,15.47
TEST_08168,14.17
TEST_08169,28.47
TEST_08170,16.25
TEST_08171,29.9
TEST_08172,24.57
TEST_08173,71.37
TEST_08174,116.93
TEST_08175,67.6
TEST_08176,36.4
TEST_08177,49.27
TEST_08178,57.2
TEST_08179,138.47
TEST_08180,77.87
TEST_08181,93.6
TEST_08182,31.07
TEST_08183,29.25
TEST_08184,73.45
TEST_08185,24.57
TEST_08186,59.67
TEST_08187,110.37
TEST_08188,16.9
TEST_08189,51.87
TEST_08190,103.87
TEST_08191,14.17
TEST_08192,10.27
TEST_08193,24.57
TEST_08194,138.06
TEST_08195,17.94
TEST_08196,142.87
TEST_08197,47.45
TEST_08198,15.47
TEST_08199,8.71
TEST_08200,81.64
TEST_08201,16.77
TEST_08202,10.27
TEST_08203,71.5
TEST_08204,110.5
TEST_08205,29.9
TEST_08206,41.47
TEST_08207,50.57
TEST_08208,39.65
TEST_08209,15.47
TEST_08210,16.77
TEST_08211,11.7
TEST_08212,47.97
TEST_08213,102.31
TEST_08214,24.57
TEST_08215,41.6
TEST_08216,49.27
TEST_08217,28.47
TEST_08218,24.57
TEST_08219,112.97
TEST_08220,25.99
TEST_08221,49.27
TEST_08222,26.0
TEST_08223,100.1
TEST_08224,77.48
TEST_08225,55.77
TEST_08226,11.7
TEST_08227,34.32
TEST_08228,22.75
TEST_08229,93.47
TEST_08230,21.45
TEST_08231,32.37
TEST_08232,17.94
TEST_08233,71.37
TEST_08234,36.27
TEST_08235,8.45
TEST_08236,88.27
TEST_08237,22.36
TEST_08238,58.37
TEST_08239,75.14
TEST_08240,77.87
TEST_08241,12.22
TEST_08242,14.17
TEST_08243,78.0
TEST_08244,38.74
TEST_08245,40.95
TEST_08246,71.5
TEST_08247,11.18
TEST_08248,31.14
TEST_08249,154.7
TEST_08250,47.32
TEST_08251,47.45
TEST_08252,16.9
TEST_08253,19.37
TEST_08254,93.47
TEST_08255,41.47
TEST_08256,16.64
TEST_08257,88.4
TEST_08258,31.07
TEST_08259,115.7
TEST_08260,107.77
TEST_08261,16.77
TEST_08262,48.1
TEST_08263,89.7
TEST_08264,42.12
TEST_08265,22.75
TEST_08266,23.27
TEST_08267,12.09
TEST_08268,21.97
TEST_08269,24.57
TEST_08270,11.44
TEST_08271,76.7
TEST_08272,36.27
TEST_08273,14.23
TEST_08274,123.37
TEST_08275,58.37
TEST_08276,23.27
TEST_08277,49.27
TEST_08278,47.97
TEST_08279,57.07
TEST_08280,59.8
TEST_08281,33.41
TEST_08282,44.85
TEST_08283,28.6
TEST_08284,31.07
TEST_08285,53.95
TEST_08286,54.6
TEST_08287,28.47
TEST_08288,32.37
TEST_08289,65.0
TEST_08290,38.87
TEST_08291,12.48
TEST_08292,47.97
TEST_08293,27.17
TEST_08294,28.47
TEST_08295,14.95
TEST_08296,43.81
TEST_08297,26.0
TEST_08298,28.34
TEST_08299,24.7
TEST_08300,45.24
TEST_08301,31.07
TEST_08302,28.47
TEST_08303,40.82
TEST_08304,38.87
TEST_08305,37.57
TEST_08306,93.08
TEST_08307,41.47
TEST_08308,45.37
TEST_08309,97.37
TEST_08310,41.47
TEST_08311,18.46
TEST_08312,37.05
TEST_08313,15.99
TEST_08314,3.89
TEST_08315,20.8
TEST_08316,15.47
TEST_08317,37.05
TEST_08318,37.57
TEST_08319,76.57
TEST_08320,71.37
TEST_08321,57.07
TEST_08322,25.74
TEST_08323,80.34
TEST_08324,10.4
TEST_08325,57.07
TEST_08326,89.7
TEST_08327,20.67
TEST_08328,19.24
TEST_08329,37.7
TEST_08330,19.37
TEST_08331,23.27
TEST_08332,87.1
TEST_08333,2.86
TEST_08334,45.37
TEST_08335,25.35
TEST_08336,36.27
TEST_08337,90.87
TEST_08338,49.4
TEST_08339,27.95
TEST_08340,22.1
TEST_08341,16.77
TEST_08342,90.99
TEST_08343,11.7
TEST_08344,38.87
TEST_08345,69.94
TEST_08346,109.07
TEST_08347,33.67
TEST_08348,13.65
TEST_08349,104.0
TEST_08350,14.3
TEST_08351,17.42
TEST_08352,97.5
TEST_08353,33.67
TEST_08354,54.47
TEST_08355,80.47
TEST_08356,18.07
TEST_08357,35.75
TEST_08358,119.6
TEST_08359,71.37
TEST_08360,42.77
TEST_08361,74.75
TEST_08362,42.69
TEST_08363,75.27
TEST_08364,37.05
TEST_08365,89.57
TEST_08366,107.38
TEST_08367,124.67
TEST_08368,28.6
TEST_08369,51.35
TEST_08370,25.87
TEST_08371,4.93
TEST_08372,55.9
TEST_08373,102.7
TEST_08374,32.76
TEST_08375,96.07
TEST_08376,37.04
TEST_08377,46.8
TEST_08378,59.15
TEST_08379,25.87
TEST_08380,3.9
TEST_08381,22.75
TEST_08382,19.37
TEST_08383,53.17
TEST_08384,25.87
TEST_08385,16.12
TEST_08386,141.57
TEST_08387,20.8
TEST_08388,118.95
TEST_08389,42.9
TEST_08390,116.87
TEST_08391,68.9
TEST_08392,45.37
TEST_08393,16.84
TEST_08394,23.27
TEST_08395,20.67
TEST_08396,101.14
TEST_08397,6.11
TEST_08398,14.69
TEST_08399,90.61
TEST_08400,57.2
TEST_08401,23.27
TEST_08402,33.67
TEST_08403,40.56
TEST_08404,17.55
TEST_08405,51.87
TEST_08406,12.48
TEST_08407,80.47
TEST_08408,9.75
TEST_08409,63.57
TEST_08410,53.95
TEST_08411,72.54
TEST_08412,29.25
TEST_08413,89.825
TEST_08414,29.77
TEST_08415,7.15
TEST_08416,47.97
TEST_08417,138.97
TEST_08418,86.45
TEST_08419,123.5
TEST_08420,53.17
TEST_08421,42.38
TEST_08422,30.55
TEST_08423,14.95
TEST_08424,16.25
TEST_08425,50.05
TEST_08426,44.2
TEST_08427,37.57
TEST_08428,86.97
TEST_08429,24.57
TEST_08430,63.05
TEST_08431,154.57
TEST_08432,75.17333333333333
TEST_08433,31.07
TEST_08434,24.57
TEST_08435,96.46
TEST_08436,63.96
TEST_08437,32.5
TEST_08438,37.57
TEST_08439,116.87
TEST_08440,33.67
TEST_08441,11.31
TEST_08442,20.67
TEST_08443,138.97
TEST_08444,141.57
TEST_08445,89.57
TEST_08446,33.67
TEST_08447,69.42
TEST_08448,23.27
TEST_08449,124.8
TEST_08450,40.95
TEST_08451,28.47
TEST_08452,21.97
TEST_08453,22.75
TEST_08454,24.05
TEST_08455,16.25
TEST_08456,33.8
TEST_08457,57.07
TEST_08458,9.49
TEST_08459,110.76
TEST_08460,71.37
TEST_08461,9.1
TEST_08462,36.4
TEST_08463,28.47
TEST_08464,44.07
TEST_08465,112.01333333333332
TEST_08466,67.47
TEST_08467,19.5
TEST_08468,37.05
TEST_08469,18.07
TEST_08470,27.3
TEST_08471,64.35
TEST_08472,149.37
TEST_08473,28.21
TEST_08474,44.07
TEST_08475,62.27
TEST_08476,11.05
TEST_08477,130.0
TEST_08478,54.47
TEST_08479,94.77
TEST_08480,114.27
TEST_08481,30.55
TEST_08482,26.91
TEST_08483,31.07
TEST_08484,71.37
TEST_08485,17.55
TEST_08486,8.97
TEST_08487,58.24
TEST_08488,23.27
TEST_08489,39.0
TEST_08490,11.05
TEST_08491,44.07
TEST_08492,24.05
TEST_08493,42.77
TEST_08494,50.57
TEST_08495,83.0
TEST_08496,30.81
TEST_08497,37.57
TEST_08498,53.17
TEST_08499,18.07
TEST_08500,97.37
TEST_08501,128.7
TEST_08502,132.6
TEST_08503,22.75
TEST_08504,8.32
TEST_08505,94.77
TEST_08506,69.94
TEST_08507,7.8
TEST_08508,15.47
TEST_08509,16.51
TEST_08510,66.17
TEST_08511,90.35
TEST_08512,11.57
TEST_08513,85.8
TEST_08514,21.97
TEST_08515,26.91
TEST_08516,16.25
TEST_08517,134.9
TEST_08518,32.37
TEST_08519,50.57
TEST_08520,81.77
TEST_08521,50.57
TEST_08522,23.27
TEST_08523,17.55
TEST_08524,34.97
TEST_08525,12.87
TEST_08526,50.05
TEST_08527,57.2
TEST_08528,76.57
TEST_08529,149.37
TEST_08530,16.77
TEST_08531,62.27
TEST_08532,97.37
TEST_08533,84.37
TEST_08534,54.86
TEST_08535,32.37
TEST_08536,55.77
TEST_08537,29.77
TEST_08538,18.85
TEST_08539,53.95
TEST_08540,26.26
TEST_08541,42.9
TEST_08542,50.7
TEST_08543,46.8
TEST_08544,37.57
TEST_08545,44.2
TEST_08546,54.47
TEST_08547,25.87
TEST_08548,25.35
TEST_08549,13.0
TEST_08550,23.92
TEST_08551,84.5
TEST_08552,130.0
TEST_08553,58.37
TEST_08554,18.07
TEST_08555,27.17
TEST_08556,71.5
TEST_08557,87.94
TEST_08558,58.37
TEST_08559,61.75
TEST_08560,111.8
TEST_08561,55.77
TEST_08562,49.27
TEST_08563,16.9
TEST_08564,38.74
TEST_08565,34.97
TEST_08566,97.49
TEST_08567,53.17
TEST_08568,58.37
TEST_08569,57.07
TEST_08570,23.66
TEST_08571,24.31
TEST_08572,54.21
TEST_08573,54.6
TEST_08574,23.39
TEST_08575,51.87
TEST_08576,70.19
TEST_08577,21.97
TEST_08578,89.57
TEST_08579,68.77
TEST_08580,31.19
TEST_08581,31.07
TEST_08582,66.3
TEST_08583,154.7
TEST_08584,102.7
TEST_08585,33.67
TEST_08586,28.47
TEST_08587,4.16
TEST_08588,119.6
TEST_08589,51.87
TEST_08590,107.77
TEST_08591,89.7
TEST_08592,13.65
TEST_08593,8.71
TEST_08594,6.37
TEST_08595,23.27
TEST_08596,11.57
TEST_08597,94.9
TEST_08598,124.72
TEST_08599,99.97
TEST_08600,23.27
TEST_08601,137.67
TEST_08602,102.96
TEST_08603,24.05
TEST_08604,57.07
TEST_08605,15.47
TEST_08606,14.3
TEST_08607,24.78
TEST_08608,6.37
TEST_08609,27.17
TEST_08610,102.57
TEST_08611,52.0
TEST_08612,68.77
TEST_08613,11.57
TEST_08614,81.9
TEST_08615,133.9
TEST_08616,20.67
TEST_08617,102.44
TEST_08618,51.87
TEST_08619,19.5
TEST_08620,102.7
TEST_08621,21.97
TEST_08622,25.35
TEST_08623,14.3
TEST_08624,24.57
TEST_08625,49.27
TEST_08626,60.97
TEST_08627,45.37
TEST_08628,130.13
TEST_08629,32.37
TEST_08630,17.55
TEST_08631,77.87
TEST_08632,10.27
TEST_08633,64.87
TEST_08634,33.67
TEST_08635,41.47
TEST_08636,120.64
TEST_08637,42.9
TEST_08638,71.37
TEST_08639,41.47
TEST_08640,33.67
TEST_08641,37.05
TEST_08642,21.97
TEST_08643,120.51
TEST_08644,11.57
TEST_08645,25.87
TEST_08646,54.47
TEST_08647,46.67
TEST_08648,35.75
TEST_08649,60.84
TEST_08650,7.15
TEST_08651,50.77
TEST_08652,90.87
TEST_08653,76.57
TEST_08654,36.01
TEST_08655,16.77
TEST_08656,27.82
TEST_08657,96.85
TEST_08658,37.7
TEST_08659,46.67
TEST_08660,19.37
TEST_08661,33.54
TEST_08662,68.76
TEST_08663,55.9
TEST_08664,21.45
TEST_08665,151.88
TEST_08666,70.07
TEST_08667,47.45
TEST_08668,77.87
TEST_08669,21.84
TEST_08670,74.1
TEST_08671,9.1
TEST_08672,114.27
TEST_08673,58.37
TEST_08674,128.57
TEST_08675,28.47
TEST_08676,44.07
TEST_08677,20.67
TEST_08678,45.37
TEST_08679,90.74
TEST_08680,19.37
TEST_08681,31.07
TEST_08682,11.05
TEST_08683,90.87
TEST_08684,75.17333333333333
TEST_08685,12.87
TEST_08686,38.35
TEST_08687,54.47
TEST_08688,149.37
TEST_08689,112.97
TEST_08690,37.57
TEST_08691,73.71
TEST_08692,81.9
TEST_08693,112.44
TEST_08694,44.07
TEST_08695,104.0
TEST_08696,47.97
TEST_08697,40.95
TEST_08698,24.05
TEST_08699,55.64
TEST_08700,96.2
TEST_08701,55.77
TEST_08702,29.77
TEST_08703,72.8
TEST_08704,14.17
TEST_08705,99.97
TEST_08706,50.44
TEST_08707,58.37
TEST_08708,84.5
TEST_08709,37.05
TEST_08710,65.0
TEST_08711,74.75
TEST_08712,37.57
TEST_08713,144.3
TEST_08714,76.57
TEST_08715,45.24
TEST_08716,31.07
TEST_08717,20.54
TEST_08718,86.97
TEST_08719,49.4
TEST_08720,42.77
TEST_08721,72.67
TEST_08722,4.55
TEST_08723,11.57
TEST_08724,32.37
TEST_08725,51.87
TEST_08726,24.7
TEST_08727,96.07
TEST_08728,129.87
TEST_08729,36.4
TEST_08730,63.05
TEST_08731,33.54
TEST_08732,29.77
TEST_08733,98.8
TEST_08734,28.21
TEST_08735,49.27
TEST_08736,45.37
TEST_08737,42.9
TEST_08738,32.49
TEST_08739,41.34
TEST_08740,11.05
TEST_08741,51.74
TEST_08742,8.84
TEST_08743,7.8
TEST_08744,49.4
TEST_08745,120.88
TEST_08746,20.67
TEST_08747,17.55
TEST_08748,24.57
TEST_08749,27.3
TEST_08750,31.2
TEST_08751,29.25
TEST_08752,77.87
TEST_08753,31.85
TEST_08754,24.57
TEST_08755,36.01
TEST_08756,3.25
TEST_08757,88.27
TEST_08758,30.81
TEST_08759,107.77
TEST_08760,12.87
TEST_08761,58.37
TEST_08762,8.19
TEST_08763,26.91
TEST_08764,28.47
TEST_08765,62.85
TEST_08766,25.87
TEST_08767,31.07
TEST_08768,28.47
TEST_08769,62.27
TEST_08770,8.97
TEST_08771,75.4
TEST_08772,132.6
TEST_08773,96.07
TEST_08774,57.07
TEST_08775,41.47
TEST_08776,136.37
TEST_08777,66.355
TEST_08778,70.07
TEST_08779,18.98
TEST_08780,9.75
TEST_08781,49.27
TEST_08782,71.37
TEST_08783,14.69
TEST_08784,50.57
TEST_08785,24.05
TEST_08786,93.6
TEST_08787,44.07
TEST_08788,106.47
TEST_08789,19.5
TEST_08790,95.94
TEST_08791,33.67
TEST_08792,24.7
TEST_08793,42.77
TEST_08794,28.47
TEST_08795,38.35
TEST_08796,41.6
TEST_08797,16.77
TEST_08798,45.5
TEST_08799,44.2
TEST_08800,37.7
TEST_08801,37.57
TEST_08802,85.54
TEST_08803,71.5
TEST_08804,23.98
TEST_08805,48.03
TEST_08806,48.88
TEST_08807,39.65
TEST_08808,11.05
TEST_08809,85.54
TEST_08810,90.87
TEST_08811,55.77
TEST_08812,31.07
TEST_08813,90.87
TEST_08814,54.6
TEST_08815,25.35
TEST_08816,33.79
TEST_08817,33.54
TEST_08818,46.67
TEST_08819,49.27
TEST_08820,123.37
TEST_08821,21.84
TEST_08822,32.5
TEST_08823,22.75
TEST_08824,39.0
TEST_08825,25.87
TEST_08826,47.97
TEST_08827,41.6
TEST_08828,67.6
TEST_08829,34.32
TEST_08830,4.16
TEST_08831,10.27
TEST_08832,64.35
TEST_08833,155.87
TEST_08834,26.65
TEST_08835,6.76
TEST_08836,127.27
TEST_08837,16.77
TEST_08838,11.57
TEST_08839,10.27
TEST_08840,32.44
TEST_08841,22.1
TEST_08842,50.57
TEST_08843,19.37
TEST_08844,94.77
TEST_08845,33.28
TEST_08846,23.27
TEST_08847,55.77
TEST_08848,48.75
TEST_08849,85.8
TEST_08850,51.35
TEST_08851,24.7
TEST_08852,22.49
TEST_08853,129.87
TEST_08854,15.6
TEST_08855,21.71
TEST_08856,122.37333333333333
TEST_08857,10.92
TEST_08858,3.63
TEST_08859,37.7
TEST_08860,86.84
TEST_08861,110.37
TEST_08862,31.07
TEST_08863,40.95
TEST_08864,117.0
TEST_08865,10.27
TEST_08866,63.7
TEST_08867,71.37
TEST_08868,11.7
TEST_08869,5.85
TEST_08870,31.07
TEST_08871,86.58
TEST_08872,5.07
TEST_08873,112.97
TEST_08874,51.87
TEST_08875,40.17
TEST_08876,87.07
TEST_08877,107.77
TEST_08878,64.87
TEST_08879,7.67
TEST_08880,59.0
TEST_08881,18.85
TEST_08882,43.55
TEST_08883,28.47
TEST_08884,57.07
TEST_08885,46.67
TEST_08886,46.54
TEST_08887,30.94
TEST_08888,25.61
TEST_08889,31.2
TEST_08890,48.1
TEST_08891,84.37
TEST_08892,90.87
TEST_08893,66.3
TEST_08894,58.24
TEST_08895,98.67
TEST_08896,116.22
TEST_08897,80.6
TEST_08898,58.37
TEST_08899,57.13
TEST_08900,17.81
TEST_08901,106.47
TEST_08902,101.27
TEST_08903,128.57
TEST_08904,43.55
TEST_08905,53.3
TEST_08906,6.76
TEST_08907,12.87
TEST_08908,24.57
TEST_08909,142.87
TEST_08910,21.58
TEST_08911,111.67
TEST_08912,111.67
TEST_08913,123.11000000000001
TEST_08914,64.87
TEST_08915,58.5
TEST_08916,29.77
TEST_08917,36.27
TEST_08918,27.17
TEST_08919,93.47
TEST_08920,50.05
TEST_08921,50.57
TEST_08922,30.29
TEST_08923,93.47
TEST_08924,47.45
TEST_08925,68.77
TEST_08926,27.17
TEST_08927,38.87
TEST_08928,16.77
TEST_08929,88.66
TEST_08930,102.57
TEST_08931,121.16
TEST_08932,35.75
TEST_08933,30.94
TEST_08934,29.77
TEST_08935,63.57
TEST_08936,10.27
TEST_08937,19.37
TEST_08938,11.96
TEST_08939,58.5
TEST_08940,22.75
TEST_08941,33.67
TEST_08942,52.0
TEST_08943,21.06
TEST_08944,54.47
TEST_08945,36.27
TEST_08946,88.4
TEST_08947,44.07
TEST_08948,116.87
TEST_08949,16.9
TEST_08950,10.27
TEST_08951,11.31
TEST_08952,41.47
TEST_08953,44.2
TEST_08954,101.27
TEST_08955,121.55
TEST_08956,18.85
TEST_08957,24.7
TEST_08958,43.55
TEST_08959,8.97
TEST_08960,77.87
TEST_08961,5.0
TEST_08962,50.57
TEST_08963,49.4
TEST_08964,16.38
TEST_08965,18.72
TEST_08966,15.34
TEST_08967,34.97
TEST_08968,25.87
TEST_08969,15.47
TEST_08970,114.2
TEST_08971,88.26
TEST_08972,133.77
TEST_08973,58.37
TEST_08974,65.0
TEST_08975,25.35
TEST_08976,58.37
TEST_08977,38.87
TEST_08978,112.97
TEST_08979,62.4
TEST_08980,50.57
TEST_08981,27.95
TEST_08982,62.14
TEST_08983,129.74
TEST_08984,25.87
TEST_08985,36.27
TEST_08986,8.71
TEST_08987,8.19
TEST_08988,64.87
TEST_08989,38.87
TEST_08990,23.27
TEST_08991,33.41
TEST_08992,26.65
TEST_08993,107.9
TEST_08994,72.67
TEST_08995,97.37
TEST_08996,25.87
TEST_08997,18.2
TEST_08998,12.86
TEST_08999,131.69
TEST_09000,62.27
TEST_09001,33.15
TEST_09002,47.97
TEST_09003,77.87
TEST_09004,58.37
TEST_09005,9.75
TEST_09006,24.5
TEST_09007,17.68
TEST_09008,12.87
TEST_09009,63.57
TEST_09010,5.2
TEST_09011,90.87
TEST_09012,131.3
TEST_09013,116.87
TEST_09014,6.37
TEST_09015,6.3
TEST_09016,125.84
TEST_09017,27.17
TEST_09018,32.37
TEST_09019,87.1
TEST_09020,50.44
TEST_09021,63.05
TEST_09022,28.47
TEST_09023,76.7
TEST_09024,18.07
TEST_09025,46.73
TEST_09026,28.47
TEST_09027,67.47
TEST_09028,103.87
TEST_09029,39.82
TEST_09030,103.87
TEST_09031,26.0
TEST_09032,68.9
TEST_09033,38.87
TEST_09034,99.94000000000001
TEST_09035,21.58
TEST_09036,98.67
TEST_09037,27.17
TEST_09038,34.97
TEST_09039,58.37
TEST_09040,22.88
TEST_09041,28.6
TEST_09042,14.3
TEST_09043,19.37
TEST_09044,24.57
TEST_09045,45.37
TEST_09046,24.57
TEST_09047,18.07
TEST_09048,55.77
TEST_09049,41.6
TEST_09050,15.47
TEST_09051,144.17
TEST_09052,40.17
TEST_09053,9.75
TEST_09054,32.37
TEST_09055,54.47
TEST_09056,70.85
TEST_09057,81.77
TEST_09058,24.05
TEST_09059,34.45
TEST_09060,57.07
TEST_09061,42.77
TEST_09062,136.37
TEST_09063,18.07
TEST_09064,33.8
TEST_09065,48.75
TEST_09066,73.97
TEST_09067,52.0
TEST_09068,30.94
TEST_09069,15.47
TEST_09070,71.37
TEST_09071,19.37
TEST_09072,88.01
TEST_09073,140.27
TEST_09074,25.87
TEST_09075,64.87
TEST_09076,46.67
TEST_09077,33.67
TEST_09078,19.37
TEST_09079,111.15
TEST_09080,106.13
TEST_09081,34.97
TEST_09082,38.87
TEST_09083,45.37
TEST_09084,54.47
TEST_09085,47.45
TEST_09086,28.78
TEST_09087,76.7
TEST_09088,77.87
TEST_09089,71.11
TEST_09090,36.27
TEST_09091,28.47
TEST_09092,53.3
TEST_09093,28.47
TEST_09094,25.87
TEST_09095,87.1
TEST_09096,75.27
TEST_09097,8.97
TEST_09098,29.25
TEST_09099,88.3
TEST_09100,60.97
TEST_09101,25.93
TEST_09102,47.58
TEST_09103,22.1
TEST_09104,136.71
TEST_09105,17.94
TEST_09106,14.17
TEST_09107,52.0
TEST_09108,60.97
TEST_09109,58.37
TEST_09110,32.5
TEST_09111,90.35
TEST_09112,54.47
TEST_09113,111.8
TEST_09114,54.6
TEST_09115,82.52666666666666
TEST_09116,35.62
TEST_09117,107.77
TEST_09118,39.0
TEST_09119,107.25
TEST_09120,16.77
TEST_09121,129.87
TEST_09122,112.97
TEST_09123,142.87
TEST_09124,36.4
TEST_09125,155.87
TEST_09126,19.5
TEST_09127,31.07
TEST_09128,109.85
TEST_09129,47.97
TEST_09130,31.2
TEST_09131,68.25
TEST_09132,27.95
TEST_09133,12.22
TEST_09134,22.49
TEST_09135,90.87
TEST_09136,6.37
TEST_09137,14.95
TEST_09138,44.2
TEST_09139,68.64
TEST_09140,129.87
TEST_09141,26.0
TEST_09142,4.55
TEST_09143,27.3
TEST_09144,104.13
TEST_09145,51.87
TEST_09146,24.44
TEST_09147,42.9
TEST_09148,43.94
TEST_09149,98.8
TEST_09150,33.67
TEST_09151,9.04
TEST_09152,41.34
TEST_09153,21.18
TEST_09154,77.87
TEST_09155,64.74
TEST_09156,43.42
TEST_09157,62.14
TEST_09158,77.87
TEST_09159,67.6
TEST_09160,25.87
TEST_09161,96.2
TEST_09162,80.47
TEST_09163,83.85
TEST_09164,32.37
TEST_09165,80.47
TEST_09166,13.0
TEST_09167,23.14
TEST_09168,38.87
TEST_09169,19.24
TEST_09170,60.97
TEST_09171,20.67
TEST_09172,25.87
TEST_09173,42.9
TEST_09174,14.95
TEST_09175,18.07
TEST_09176,45.37
TEST_09177,22.88
TEST_09178,37.57
TEST_09179,59.67
TEST_09180,54.47
TEST_09181,29.25
TEST_09182,33.67
TEST_09183,77.87
TEST_09184,76.57
TEST_09185,79.3
TEST_09186,25.87
TEST_09187,114.2
TEST_09188,71.5
TEST_09189,29.9
TEST_09190,129.35
TEST_09191,28.47
TEST_09192,11.57
TEST_09193,34.45
TEST_09194,16.64
TEST_09195,16.77
TEST_09196,12.87
TEST_09197,61.75
TEST_09198,52.65
TEST_09199,98.15
TEST_09200,53.17
TEST_09201,77.87
TEST_09202,46.67
TEST_09203,30.55
TEST_09204,137.8
TEST_09205,50.05
TEST_09206,32.37
TEST_09207,31.07
TEST_09208,55.77
TEST_09209,80.47
TEST_09210,34.97
TEST_09211,64.87
TEST_09212,103.87
TEST_09213,36.27
TEST_09214,129.57
TEST_09215,38.87
TEST_09216,20.15
TEST_09217,70.2
TEST_09218,77.35
TEST_09219,58.37
TEST_09220,17.42
TEST_09221,120.77
TEST_09222,39.0
TEST_09223,39.0
TEST_09224,55.64
TEST_09225,28.47
TEST_09226,17.55
TEST_09227,41.6
TEST_09228,16.25
TEST_09229,68.77
TEST_09230,38.87
TEST_09231,25.74
TEST_09232,13.39
TEST_09233,74.88
TEST_09234,24.57
TEST_09235,49.27
TEST_09236,64.87
TEST_09237,38.87
TEST_09238,33.8
TEST_09239,86.45
TEST_09240,128.44
TEST_09241,51.17
TEST_09242,19.5
TEST_09243,24.7
TEST_09244,18.07
TEST_09245,14.3
TEST_09246,49.27
TEST_09247,135.2
TEST_09248,36.4
TEST_09249,79.95
TEST_09250,62.4
TEST_09251,141.7
TEST_09252,29.77
TEST_09253,30.55
TEST_09254,71.5
TEST_09255,99.97
TEST_09256,60.45
TEST_09257,50.57
TEST_09258,49.27
TEST_09259,42.77
TEST_09260,149.36
TEST_09261,46.67
TEST_09262,63.7
TEST_09263,15.47
TEST_09264,24.57
TEST_09265,35.1
TEST_09266,60.58
TEST_09267,21.97
TEST_09268,18.07
TEST_09269,45.49
TEST_09270,25.87
TEST_09271,7.8
TEST_09272,13.65
TEST_09273,33.8
TEST_09274,28.6
TEST_09275,77.87
TEST_09276,11.7
TEST_09277,85.8
TEST_09278,98.67
TEST_09279,33.41
TEST_09280,23.4
TEST_09281,155.87
TEST_09282,70.07
TEST_09283,67.47
TEST_09284,16.77
TEST_09285,102.05
TEST_09286,110.5
TEST_09287,24.05
TEST_09288,10.27
TEST_09289,83.2
TEST_09290,77.87
TEST_09291,46.67
TEST_09292,25.87
TEST_09293,12.87
TEST_09294,45.5
TEST_09295,105.95
TEST_09296,106.95750000000001
TEST_09297,68.9
TEST_09298,80.47
TEST_09299,31.85
TEST_09300,25.87
TEST_09301,78.0
TEST_09302,33.15
TEST_09303,149.24
TEST_09304,25.87
TEST_09305,64.74
TEST_09306,24.31
TEST_09307,82.99
TEST_09308,16.77
TEST_09309,105.17
TEST_09310,22.75
TEST_09311,50.57
TEST_09312,51.87
TEST_09313,24.57
TEST_09314,116.87
TEST_09315,69.81
TEST_09316,19.37
TEST_09317,11.05
TEST_09318,10.27
TEST_09319,56.55
TEST_09320,140.27
TEST_09321,10.27
TEST_09322,19.89
TEST_09323,12.87
TEST_09324,55.9
TEST_09325,21.84
TEST_09326,89.57
TEST_09327,16.77
TEST_09328,40.17
TEST_09329,23.98
TEST_09330,49.27
TEST_09331,129.87
TEST_09332,47.45
TEST_09333,28.47
TEST_09334,36.27
TEST_09335,9.1
TEST_09336,77.35
TEST_09337,42.51
TEST_09338,71.37
TEST_09339,77.87
TEST_09340,31.85
TEST_09341,83.07
TEST_09342,39.0
TEST_09343,62.27
TEST_09344,19.24
TEST_09345,34.97
TEST_09346,34.19
TEST_09347,62.27
TEST_09348,86.97
TEST_09349,58.36
TEST_09350,77.87
TEST_09351,110.37
TEST_09352,77.74
TEST_09353,33.67
TEST_09354,98.8
TEST_09355,30.29
TEST_09356,97.37
TEST_09357,63.57
TEST_09358,38.35
TEST_09359,104.0
TEST_09360,78.0
TEST_09361,91.0
TEST_09362,34.97
TEST_09363,76.44
TEST_09364,23.27
TEST_09365,25.87
TEST_09366,36.27
TEST_09367,32.5
TEST_09368,10.79
TEST_09369,56.94
TEST_09370,89.57
TEST_09371,85.67
TEST_09372,37.31
TEST_09373,130.0
TEST_09374,32.5
TEST_09375,136.5
TEST_09376,83.07
TEST_09377,59.67
TEST_09378,83.72
TEST_09379,19.37
TEST_09380,96.07
TEST_09381,21.97
TEST_09382,73.45
TEST_09383,98.15
TEST_09384,124.67
TEST_09385,45.37
TEST_09386,26.0
TEST_09387,39.0
TEST_09388,24.31
TEST_09389,90.87
TEST_09390,45.37
TEST_09391,15.47
TEST_09392,93.6
TEST_09393,18.07
TEST_09394,18.07
TEST_09395,37.7
TEST_09396,45.37
TEST_09397,103.87
TEST_09398,115.7
TEST_09399,24.05
TEST_09400,24.7
TEST_09401,116.87
TEST_09402,7.67
TEST_09403,23.4
TEST_09404,6.37
TEST_09405,23.14
TEST_09406,18.07
TEST_09407,87.75
TEST_09408,54.47
TEST_09409,62.4
TEST_09410,20.54
TEST_09411,31.85
TEST_09412,40.17
TEST_09413,29.12
TEST_09414,49.14
TEST_09415,14.17
TEST_09416,55.9
TEST_09417,16.12
TEST_09418,22.1
TEST_09419,75.27
TEST_09420,18.07
TEST_09421,24.05
TEST_09422,27.3
TEST_09423,11.57
TEST_09424,34.97
TEST_09425,29.77
TEST_09426,107.77
TEST_09427,10.4
TEST_09428,68.38
TEST_09429,50.57
TEST_09430,28.47
TEST_09431,104.0
TEST_09432,14.17
