,Price
31172,123.36
31173,11.31
31174,24.05
31175,77.87
31176,102.18
31177,40.3
31178,40.17
31179,64.87
31180,46.67
31181,44.2
31182,14.17
31183,32.11
31184,75.27
31185,57.07
31186,46.8
31187,43.55
31188,28.47
31189,16.77
31191,52.0
31192,19.5
31193,71.37
31194,25.87
31195,62.2
31196,23.26
31197,42.12
31198,53.3
31199,25.87
31200,10.4
31201,81.9
31202,27.17
31203,37.7
31204,45.5
31205,28.47
31206,20.41
31207,25.87
31208,18.39
31209,12.22
31210,34.97
31211,120.77
31212,16.77
31213,5.66
31214,20.54
31215,80.6
31216,155.87
31217,19.5
31219,23.27
31220,6.37
31221,7.67
31222,68.64
31223,31.07
31224,115.55
31225,19.49
31226,70.07
31227,20.02
31228,37.57
31229,35.1
31230,85.8
31231,42.9
31232,32.37
31233,68.51
31234,19.37
31235,19.37
31236,38.87
31237,29.25
31238,29.77
31239,136.5
31240,75.95
31241,6.5
31242,32.24
31243,97.37
31244,35.1
31245,77.87
31246,115.57
31247,38.87
31248,82.94
31249,14.17
31250,36.27
31251,32.37
31252,59.67
31253,28.08
31254,147.11
31255,6.5
31256,63.57
31257,78.0
31258,3.58
31259,39.98
31260,20.67
31261,9.75
31262,6.37
31263,33.67
31264,51.61
31265,25.87
31266,37.05
31267,107.9
31268,42.77
31269,107.77
31270,45.49
31271,48.03
31272,29.77
31273,22.75
31274,63.44
31275,48.09
31277,40.95
31278,58.37
31279,128.7
31280,90.87
31281,16.64
31282,125.84
31283,151.97
31284,16.38
31285,33.67
31286,8.84
31287,47.97
31288,90.87
31289,19.37
31290,84.37
31291,19.5
31292,130.0
31293,29.77
31294,42.38
31295,137.6
31296,32.37
31297,55.9
31298,90.87
31299,90.74
31300,119.6
31301,44.59
31302,29.77
31303,73.97
31304,18.59
31305,31.07
31306,55.77
31307,57.07
31308,12.74
31309,27.3
31310,54.47
31311,99.97
31312,44.07
31313,15.47
31314,9.1
31315,49.92
31316,74.1
31317,49.27
31318,74.1
31319,84.37
31320,115.57
31321,85.8
31322,36.27
31323,50.7
31324,76.44
31325,25.87
31326,11.63
31328,32.37
31329,131.2
31330,18.07
31331,127.4
31332,61.1
31333,8.71
31334,58.37
31335,28.6
31336,32.37
31337,48.75
31338,25.61
31339,64.87
31340,33.8
31341,8.84
31342,33.67
31343,110.5
31344,10.27
31345,15.47
31346,69.15
31347,59.67
31348,90.87
31349,25.74
31350,55.77
31351,10.01
31352,103.87
31353,116.87
31354,16.38
31355,18.85
31356,17.55
31357,97.35
31358,25.87
31359,8.71
31360,79.3
31361,10.79
31362,39.0
31363,42.77
31364,45.5
31365,25.87
31366,24.05
31367,62.4
31368,54.47
31369,137.8
31370,147.55
31371,36.27
31372,27.82
31374,26.0
31375,44.07
31376,51.87
31377,102.7
31378,29.77
31379,30.55
31380,32.37
31381,71.37
31382,25.61
31383,54.34
31384,44.07
31385,33.67
31386,120.77
31387,70.2
31388,37.57
31389,97.5
31390,58.5
31391,103.87
31392,57.2
31393,40.04
31394,47.97
31395,68.64
31396,5.46
31397,14.17
31398,71.5
31399,52.0
31400,53.82
31401,134.55
31402,44.07
31403,55.77
31404,128.7
31405,25.48
31406,16.25
31407,55.77
31408,109.46
31409,5.6
31410,92.17
31411,4.42
31412,86.97
31413,20.02
31414,24.05
31415,42.77
31416,11.05
31417,38.87
31419,116.87
31420,72.67
31421,29.77
31422,31.07
31423,34.97
31424,84.37
31425,96.2
31426,75.27
31427,37.57
31428,22.1
31429,16.77
31430,65.0
31431,49.4
31432,155.61
31433,24.05
31434,68.77
31435,38.87
31436,42.25
31437,75.15
31438,34.97
31439,123.5
31440,34.97
31441,38.87
31443,17.94
31444,70.85
31445,58.37
31446,33.8
31447,99.45
31448,58.37
31449,103.87
31450,29.51
31451,18.07
31452,102.57
31453,28.47
31454,72.67
31455,31.2
31456,41.47
31457,29.51
31458,86.84
31459,13.65
31460,78.0
31461,13.65
31462,28.47
31463,81.77
31464,103.87
31465,77.87
31466,29.9
31467,29.9
31468,50.57
31469,56.94
31470,4.54
31471,86.97
31472,25.87
31473,75.14
31475,29.64
31476,14.95
31477,24.57
31478,55.25
31479,129.87
31480,110.37
31481,23.4
31482,23.27
31483,48.1
31484,28.47
31485,38.74
31486,84.37
31487,68.25
31488,25.87
31489,24.57
31490,15.47
31491,70.2
31492,18.07
31493,39.91
31494,25.74
31495,58.5
31496,28.47
31497,55.9
31498,77.87
31499,47.81
31500,64.87
31501,29.77
31502,19.5
31503,32.24
31504,68.12
31505,12.87
31506,18.07
31507,58.37
31508,66.95
31509,71.37
31510,23.27
31511,90.99
31512,46.67
31513,46.67
31514,27.95
31515,146.9
31516,8.97
31517,49.27
31518,47.84
31519,24.7
31520,37.7
31521,88.4
31522,89.57
31523,34.19
31524,33.15
31525,103.87
31526,91.0
31527,23.27
31528,51.87
31529,51.87
31530,90.87
31531,98.67
31532,7.67
31533,94.25
31534,44.07
31535,107.77
31536,33.15
31537,28.47
31538,77.87
31539,61.1
31540,9.69
31541,25.87
31542,37.7
31543,20.8
31544,72.67
31545,21.97
31546,51.87
31547,19.37
31548,50.31
31549,56.81
31550,77.87
31551,110.5
31552,33.54
31553,41.47
31554,73.06
31555,29.77
31556,36.27
31557,60.97
31558,88.39
31559,23.14
31560,113.1
31561,7.8
31562,79.95
31563,11.05
31564,106.6
31565,33.15
31566,44.07
31567,15.99
31568,55.64
31569,25.87
31570,38.87
31571,19.37
31572,33.02
31573,64.35
31574,46.67
31575,53.95
31576,129.87
31577,87.1
31578,114.01
31579,15.47
31580,33.67
31581,61.1
31582,62.01
31583,34.84
31584,7.67
31585,37.44
31586,33.67
31587,33.15
31589,13.0
31590,62.27
31591,15.47
31592,85.67
31594,136.37
31595,127.27
31596,120.51
31597,64.87
31598,27.3
31599,19.37
31600,40.95
31601,103.87
31602,19.5
31603,28.54
31604,28.47
31605,122.96
31606,38.74
31607,70.07
31608,8.19
31609,41.47
31610,89.7
31611,16.25
31612,22.62
31614,65.0
31615,29.77
31616,25.87
31617,55.9
31618,72.67
31619,85.67
31620,30.29
31621,63.57
31622,34.97
31623,28.47
31624,14.95
31625,12.87
31626,77.87
31627,44.07
31628,14.04
31629,7.8
31631,45.5
31632,17.55
31633,41.47
31634,28.47
31635,36.92
31636,12.87
31637,20.61
31638,64.99
31639,33.67
31640,24.05
31641,23.79
31642,90.87
31643,85.67
31644,72.67
31645,81.77
31646,51.35
31647,26.91
31648,34.45
31649,47.45
31650,24.57
31651,19.37
31652,11.55
31653,64.87
31654,63.7
31655,40.95
31656,23.01
31657,13.65
31658,116.87
31659,25.87
31660,36.27
31661,3.25
31662,75.4
31663,25.35
31664,49.27
31665,77.87
31666,45.37
31667,57.72
31668,25.35
31669,11.7
31670,9.1
31671,28.47
31672,37.05
31673,42.25
31674,62.27
31675,24.05
31676,89.7
31677,45.37
31678,24.57
31679,45.37
31680,18.85
31681,15.47
31682,18.07
31683,83.07
31684,22.75
31685,81.77
31686,57.07
31687,35.1
31688,27.17
31689,97.24
31690,2.86
31691,84.5
31692,63.44
31693,16.77
31694,72.8
31695,77.74
31696,33.67
31697,20.67
31698,45.37
31699,138.97
31700,148.07
31701,13.65
31702,64.87
31703,36.27
31704,74.1
31705,62.4
31706,7.15
31707,41.6
31708,64.87
31709,19.37
31710,25.93
31711,50.69
31712,24.57
31713,45.37
31714,18.59
31715,125.97
31716,49.27
31717,84.37
31718,24.05
31719,82.55
31720,45.37
31721,39.0
31722,81.77
31723,14.17
31724,116.87
31725,105.95
31726,33.8
31727,103.87
31728,25.35
31729,89.7
31730,20.67
31731,41.6
31732,51.87
31733,33.67
31734,102.05
31735,48.75
31736,26.0
31737,18.85
31738,92.17
31739,14.17
31740,28.21
31741,11.05
31742,25.22
31743,38.87
31744,59.67
31745,21.45
31746,70.07
31748,50.05
31749,19.37
31750,42.77
31751,59.67
31752,22.1
31753,143.0
31754,23.14
31755,32.37
31756,46.15
31757,20.15
31759,77.87
31760,115.57
31761,10.92
31762,99.97
31763,47.58
31764,115.57
31765,96.2
31766,27.3
31767,16.77
31768,79.95
31769,12.87
31770,38.35
31771,25.87
31772,77.87
31773,27.29
31774,15.47
31775,42.77
31777,49.4
31778,109.07
31779,17.94
31780,34.45
31781,62.27
31782,44.07
31783,41.99
31784,103.87
31785,23.27
31786,129.87
31787,24.44
31788,40.95
31789,89.57
31790,51.35
31791,50.57
31792,23.19
31793,151.97
31794,18.85
31795,28.6
31796,56.55
31797,24.11
31798,70.07
31799,55.77
31800,65.0
31801,58.5
31802,136.37
31803,28.78
31804,68.9
31805,89.57
31806,23.27
31807,14.17
31808,70.2
31809,17.68
31810,20.8
31811,20.8
31812,12.35
31813,18.07
31814,47.97
31815,8.45
31817,94.25
31819,15.6
31820,37.18
31821,83.07
31822,21.97
31823,45.37
31824,149.5
31825,59.67
31826,45.5
31827,42.77
31828,49.27
31829,78.0
31830,34.97
31831,33.67
31832,81.25
31833,55.25
31834,49.4
31835,28.86
31836,12.87
31837,8.71
31838,60.45
31839,46.67
31840,51.87
31841,42.77
31842,3.51
31843,9.1
31844,32.37
31845,30.48
31846,20.67
31848,128.7
31849,88.4
31850,21.71
31851,34.84
31852,28.6
31853,114.27
31854,154.31
31855,15.99
31856,94.77
31857,37.7
31858,81.77
31859,45.37
31860,22.49
31861,30.55
31862,49.4
31863,20.67
31864,110.37
31865,21.97
31866,55.77
31867,38.87
31868,109.85
31869,58.37
31870,29.77
31871,64.87
31872,46.67
31873,30.55
31874,101.27
31875,60.97
31876,88.27
31877,42.9
31878,32.37
31880,29.9
31881,58.5
31882,25.87
31883,129.87
31884,25.93
31885,8.19
31886,24.57
31887,48.75
31888,15.99
31889,33.67
31890,12.87
31891,92.3
31892,59.67
31893,31.85
31894,80.47
31895,10.27
31896,29.64
31897,63.57
31898,90.87
31899,21.19
31900,5.84
31901,10.66
31902,154.7
31903,15.47
31904,62.27
31905,62.4
31906,4.16
31907,50.57
31908,10.39
31909,77.87
31910,19.37
31911,116.74
31912,46.67
31913,25.87
31914,15.6
31915,15.47
31916,7.67
31917,67.34
31918,116.87
31919,49.27
31920,24.57
31921,21.45
31922,27.17
31923,106.47
31924,97.37
31925,23.14
31926,73.45
31927,42.77
31928,96.85
31929,94.77
31930,6.37
31931,155.87
31932,22.1
31933,42.77
31934,9.88
31935,115.57
31936,34.97
31937,50.57
31938,25.35
31939,38.87
31940,47.97
31941,45.5
31942,20.67
31943,6.5
31944,40.17
31945,86.84
31946,23.27
31947,10.27
31948,31.98
31949,60.97
31950,83.07
31951,63.18
31952,104.0
31953,83.07
31954,45.5
31955,18.07
31956,59.8
31957,33.67
31958,103.87
31959,14.17
31960,33.67
31963,77.35
31964,32.37
31965,47.97
31966,85.67
31967,64.61
31968,28.6
31969,29.77
31970,37.7
31971,63.05
31972,32.37
31973,33.67
31974,47.45
31975,62.27
31976,72.67
31977,129.87
31978,18.07
31979,51.87
31980,15.34
31981,87.1
31982,77.87
31983,15.34
31984,55.9
31985,73.97
31986,111.93
31987,16.12
31988,37.7
31989,11.57
31990,15.21
31991,44.07
31992,98.67
31993,37.57
31994,68.77
31995,29.77
31996,37.7
31997,33.8
31998,58.5
31999,11.7
32000,119.6
32001,54.47
32002,42.77
32003,13.65
32004,58.37
32005,123.5
32006,40.3
32007,155.35
32008,64.87
32009,64.87
32010,27.3
32011,37.18
32012,136.71
32013,72.15
32014,130.0
32015,49.27
32016,38.87
32017,41.59
32018,20.67
32019,64.87
32020,77.87
32021,23.27
32022,68.77
32023,120.77
32024,25.87
32025,120.77
32026,67.47
32027,36.27
32028,55.77
32029,15.47
32030,9.1
32031,79.95
32032,22.1
32034,80.47
32035,45.5
32036,28.14
32037,60.84
32038,19.37
32039,45.49
32040,91.0
32041,16.9
32042,48.1
32043,97.49
32044,47.97
32045,31.07
32046,28.47
32047,29.77
32048,54.47
32049,19.37
32050,101.01
32051,25.87
32052,24.7
32053,18.85
32054,33.54
32055,22.1
32056,44.07
32057,28.47
32058,13.0
32059,51.01
32061,88.01
32063,19.37
32064,33.67
32065,20.67
32066,68.12
32067,30.55
32068,19.37
32069,21.97
32070,63.8
32071,132.6
32072,44.07
32073,66.17
32074,58.37
32075,55.9
32076,42.77
32077,42.9
32078,24.57
32079,29.25
32080,81.51
32081,31.07
32082,60.97
32083,17.94
32084,63.7
32085,29.25
32086,28.47
32087,20.67
32088,59.8
32089,23.01
32090,75.27
32091,74.1
32092,23.27
32093,12.87
32094,11.57
32095,23.27
32096,32.5
32097,137.67
32098,96.07
32099,66.17
32100,18.2
32101,41.6
32102,40.17
32103,47.45
32104,24.57
32106,43.94
32107,100.1
32108,90.87
32109,127.27
32110,126.75
32111,54.47
32112,53.3
32113,33.8
32114,58.37
32115,86.19
32116,45.37
32117,58.24
32118,54.6
32119,37.57
32120,36.27
32121,71.5
32122,34.84
32123,66.17
32124,58.37
32125,35.49
32126,38.87
32127,74.75
32128,140.27
32129,23.4
32130,77.87
32131,27.17
32132,16.77
32133,54.47
32134,45.37
32135,55.77
32136,18.07
32137,7.54
32138,21.97
32139,23.27
32140,49.14
32141,40.17
32142,23.01
32143,26.0
32144,123.5
32145,82.94
32146,59.67
32147,73.97
32148,10.14
32149,15.47
32150,36.4
32151,58.5
32152,88.4
32153,25.87
32154,80.47
32155,45.5
32156,48.1
32157,142.87
32158,34.97
32159,40.3
32160,34.84
32161,35.75
32162,29.9
32163,142.87
32164,22.1
32165,116.87
32166,64.09
32167,93.34
32168,34.97
32169,20.67
32170,18.85
32171,19.37
32172,25.87
32173,28.47
32174,64.87
32175,123.37
32176,68.77
32178,27.3
32179,21.58
32180,38.87
32181,58.37
32182,49.27
32183,28.6
32184,48.1
32185,58.24
32186,7.67
32187,120.64
32188,41.47
32189,20.41
32190,40.17
32191,19.5
32192,46.67
32193,48.1
32194,98.67
32195,72.67
32196,115.57
32197,22.1
32198,77.87
32199,63.7
32200,33.67
32201,59.67
32202,22.75
32204,54.47
32205,89.57
32206,36.27
32207,58.37
32208,80.6
32209,28.47
32210,19.37
32211,51.87
32212,18.07
32213,67.47
32214,6.37
32215,49.57
32216,79.17
32217,14.82
32218,45.37
32219,45.37
32220,12.09
32221,11.05
32222,63.05
32223,96.07
32224,85.8
32225,18.72
32226,70.07
32227,50.57
32228,17.42
32229,8.84
32230,85.8
32231,12.09
32232,21.97
32233,46.8
32234,75.4
32235,25.35
32236,54.6
32237,21.97
32238,34.97
32239,45.5
32240,20.8
32241,140.27
32242,37.44
32243,51.87
32244,23.27
32245,11.57
32246,28.47
32247,11.57
32248,140.23
32249,155.87
32250,91.0
32251,105.17
32252,31.85
32253,66.95
32254,39.0
32255,9.62
32256,23.27
32257,14.95
32258,33.67
32259,16.77
32260,24.57
32261,49.27
32262,116.87
32263,34.45
32264,64.87
32265,16.77
32266,123.37
32267,62.39
32268,31.72
32269,18.85
32270,86.97
32271,42.89
32272,73.97
32273,24.05
32274,11.57
32275,29.77
32276,24.57
32277,36.4
32278,88.4
32279,12.74
32280,15.47
32281,28.6
32282,117.0
32283,29.77
32284,123.37
32285,94.9
32286,66.3
32287,146.9
32288,39.0
32289,5.59
32290,14.82
32291,99.97
32292,90.87
32293,89.7
32294,65.0
32295,37.57
32296,23.14
32297,44.2
32298,85.15
32299,102.7
32300,8.97
32301,45.37
32302,28.47
32303,10.01
32304,51.87
32305,27.82
32306,42.77
32307,32.49
32308,72.67
32309,123.37
32310,67.47
32311,109.07
32312,25.87
32313,6.63
32314,53.17
32315,34.97
32316,27.17
32317,91.0
32318,68.25
32319,25.87
32320,41.47
32321,26.65
32322,27.17
32323,74.88
32324,14.56
32325,59.8
32326,104.0
32327,32.37
32328,55.25
32329,29.9
32330,14.56
32331,24.7
32332,14.29
32333,38.74
32334,51.87
32335,47.45
32336,49.27
32337,9.49
32338,37.57
32339,33.67
32340,23.27
32341,38.87
32342,34.97
32343,20.67
32344,89.57
32345,102.57
32346,23.27
32348,104.0
32349,38.74
32350,72.8
32351,32.5
32352,64.87
32353,18.85
32354,117.65
32355,25.87
32356,12.87
32357,14.3
32358,35.88
32359,38.74
32360,41.41
32361,76.44
32362,115.7
32363,149.5
32364,27.95
32365,86.84
32366,87.1
32367,31.2
32368,111.67
32369,12.61
32370,60.97
32371,8.06
32372,125.84
32373,106.47
32375,54.47
32376,42.25
32377,77.87
32378,37.57
32379,67.6
32380,20.67
32381,116.87
32382,85.67
32383,19.37
32384,53.95
32385,12.09
32386,66.3
32387,8.7
32388,52.58
32389,63.7
32390,44.07
32391,90.87
32392,81.77
32393,28.6
32394,58.11
32395,62.27
32396,18.07
32397,28.47
32398,29.77
32399,42.77
32400,38.99
32401,47.45
32402,71.37
32403,20.67
32404,21.84
32405,31.07
32406,55.77
32407,55.9
32408,48.77
32409,42.77
32410,71.37
32411,49.27
32412,113.09
32413,26.0
32414,36.27
32415,32.37
32416,40.17
32417,29.77
32418,31.07
32419,63.7
32420,18.07
32421,45.37
32422,38.35
32423,55.51
32424,29.77
32425,72.15
32426,31.85
32427,20.15
32428,38.87
32429,38.87
32430,28.6
32431,22.1
32432,60.97
32433,116.87
32434,38.35
32435,21.97
32436,65.0
32437,14.95
32438,25.87
32439,34.97
32440,60.45
32441,110.37
32442,32.37
32443,31.72
32444,53.95
32445,12.79
32446,30.94
32447,107.77
32448,59.67
32449,17.55
32450,29.25
32451,34.97
32452,16.89
32453,7.67
32454,24.57
32455,44.07
32456,24.57
32457,61.75
32458,34.84
32459,50.57
32460,45.37
32461,103.87
32464,25.87
32465,64.87
32466,33.67
32468,103.87
32469,64.35
32470,24.57
32471,47.84
32472,67.47
32473,18.72
32474,64.35
32475,19.37
32476,32.37
32477,28.47
32478,44.07
32479,103.87
32480,59.67
32481,32.5
32482,33.02
32483,128.7
32484,101.27
32485,23.27
32486,64.87
32487,85.67
32488,49.27
32489,37.05
32490,37.7
32491,116.87
32492,77.87
32493,66.17
32494,154.57
32495,156.0
32496,90.87
32497,67.47
32498,47.45
32499,23.4
32500,36.27
32501,146.77
32502,19.37
32503,37.57
32504,8.97
32505,52.65
32506,149.37
32507,155.87
32508,41.47
32509,77.87
32510,71.37
32511,48.1
32513,36.27
32514,33.67
32515,31.2
32516,37.57
32517,22.1
32518,27.95
32519,114.27
32520,32.37
32521,33.67
32522,53.3
32523,107.25
32524,65.0
32525,14.95
32526,20.67
32527,16.25
32528,11.57
32529,18.07
32530,94.77
32531,90.87
32532,62.27
32533,46.8
32534,112.97
32535,76.7
32536,90.87
32537,75.27
32538,33.67
32539,44.07
32540,24.7
32541,27.17
32542,112.97
32543,34.84
32544,115.57
32545,21.32
32546,51.22
32547,56.55
32548,115.96
32549,56.55
32550,30.55
32551,50.57
32552,46.67
32553,49.2
32554,51.87
32555,94.64
32556,20.15
32557,46.8
32558,8.84
32559,43.55
32560,20.93
32561,25.87
32562,133.77
32563,10.4
32564,18.59
32565,55.25
32566,33.67
32567,79.17
32568,85.67
32569,42.77
32570,21.45
32571,18.85
32572,66.3
32573,15.34
32574,51.87
32575,64.87
32576,77.87
32577,7.8
32578,25.87
32579,77.87
32580,86.84
32581,10.4
32582,25.87
32584,46.8
32585,76.57
32586,6.37
32587,59.0
32588,4.81
32589,67.47
32590,9.74
32591,46.15
32592,44.07
32593,69.55
32594,36.27
32595,25.87
32596,102.57
32597,6.37
32598,45.24
32599,120.77
32600,53.3
32601,45.37
32602,97.37
32603,29.64
32604,59.15
32605,33.67
32606,12.35
32607,34.84
32608,101.27
32609,27.17
32610,24.57
32611,68.9
32612,50.57
32613,27.3
32614,43.94
32615,85.8
32618,56.16
32619,64.35
32620,94.25
32621,64.87
32622,7.02
32623,18.85
32624,30.42
32625,38.87
32626,122.2
32627,79.95
32628,30.55
32629,19.37
32630,59.67
32631,45.24
32632,23.27
32633,77.61
32634,33.67
32635,50.7
32636,60.76
32637,54.47
32638,118.17
32639,81.77
32640,20.8
32641,22.88
32642,107.77
32643,70.85
32644,10.27
32645,38.87
32646,46.54
32648,77.87
32649,36.27
32650,20.67
32651,8.84
32652,29.9
32653,37.57
32654,72.8
32655,116.87
32656,11.44
32657,55.77
32658,24.57
32659,20.8
32661,33.67
32662,24.05
32663,86.97
32664,110.76
32665,16.77
32666,25.87
32667,15.34
32668,47.97
32669,55.9
32670,30.55
32671,14.3
32672,99.97
32673,44.07
32674,29.64
32675,90.87
32676,18.19
32677,70.85
32678,71.37
32679,32.37
32680,86.97
32681,16.9
32682,12.74
32683,75.27
32684,7.67
32685,50.7
32686,46.67
32687,129.87
32688,12.35
32689,57.07
32691,72.67
32692,71.5
32693,120.9
32694,45.37
32695,129.71
32696,16.9
32697,27.3
32698,47.97
32699,37.57
32700,94.9
32701,6.37
32702,30.94
32703,35.75
32704,14.3
32705,22.62
32706,49.4
32707,34.45
32708,49.92
32709,11.7
32710,40.95
32711,129.09
32712,45.5
32713,31.07
32714,76.31
32715,24.55
32716,58.37
32717,9.1
32718,130.0
32719,47.32
32720,14.3
32721,45.37
32722,24.69
32723,11.69
32724,74.1
32725,55.25
32726,49.39
32727,59.67
32728,16.77
32729,10.27
32730,80.6
32731,25.87
32732,26.0
32733,109.59
32734,20.54
32735,30.16
32736,57.07
32737,59.67
32738,136.49
32739,38.61
32740,63.57
32741,16.25
32742,21.97
32743,19.37
32745,24.05
32746,99.97
32747,77.87
32748,62.27
32749,98.67
32750,155.87
32751,41.47
32752,28.47
32753,150.67
32754,36.27
32755,37.18
32756,23.01
32758,72.67
32759,24.57
32760,57.07
32761,26.0
32762,116.87
32763,47.97
32764,99.84
32765,12.35
32766,54.6
32767,89.57
32768,36.27
32769,21.45
32770,7.79
32771,46.67
32772,36.27
32773,7.67
32774,86.97
32775,48.36
32776,26.65
32777,15.47
32778,8.97
32779,20.02
32780,130.0
32781,25.87
32782,15.6
32783,51.94
32784,20.54
32785,33.67
32786,23.39
32787,64.35
32788,71.37
32789,11.57
32790,78.35
32791,63.7
32792,103.87
32793,21.71
32794,61.88
32795,29.9
32796,71.37
32797,29.77
32798,16.77
32799,46.69
32800,107.77
32801,21.97
32802,17.81
32803,21.45
32804,71.37
32805,8.45
32806,38.87
32807,68.77
32808,49.92
32809,17.94
32810,21.97
32811,43.94
32812,12.87
32813,14.56
32814,79.3
32815,63.05
32816,10.27
32817,24.57
32818,16.77
32819,126.1
32820,110.5
32821,23.79
32822,116.87
32823,102.57
32824,37.05
32825,68.64
32826,27.3
32827,119.34
32828,62.27
32829,8.97
32830,11.31
32831,87.1
32832,27.95
32833,18.07
32834,45.37
32835,13.0
32836,46.67
32837,109.07
32838,42.9
32839,58.37
32840,32.11
32841,55.25
32842,135.07
32843,25.61
32844,112.97
32845,20.67
32846,37.31
32847,8.32
32849,20.67
32850,29.25
32851,15.99
32852,25.87
32853,25.87
32854,27.3
32855,73.71
32856,16.77
32857,19.37
32858,55.25
32859,17.68
32860,85.8
32861,13.65
32862,47.97
32863,57.2
32864,63.57
32865,16.25
32866,78.0
32867,71.37
32868,91.0
32869,57.19
32870,24.57
32871,7.8
32872,25.35
32873,51.99
32874,29.38
32875,24.31
32876,77.87
32877,21.45
32878,46.67
32880,24.57
32881,38.35
32882,43.68
32883,25.87
32884,15.47
32885,20.67
32886,123.5
32887,147.55
32888,32.24
32889,85.67
32890,46.67
32891,20.02
32892,78.0
32893,24.05
32894,77.87
32895,28.6
32896,36.27
32897,71.37
32898,55.77
32899,44.07
32900,38.87
32901,98.67
32902,52.0
32903,15.6
32904,24.57
32905,105.3
32906,90.35
32907,26.0
32908,31.98
32909,42.77
32910,5.0
32911,38.87
32912,9.23
32913,20.67
32914,13.39
32915,114.4
32917,16.77
32918,7.79
32919,136.37
32920,16.77
32921,25.93
32922,29.12
32923,23.27
32924,26.65
32925,45.24
32926,33.67
32927,66.95
32928,149.5
32929,22.62
32930,32.37
32931,36.27
32932,98.8
32933,26.0
32934,19.24
32935,15.6
32936,123.37
32937,25.87
32938,12.87
32939,93.47
32940,32.24
32941,42.9
32942,97.5
32943,33.67
32944,22.1
32945,43.81
32946,30.94
32947,116.87
32948,21.19
32949,47.45
32950,24.57
32951,54.47
32952,119.92
32953,15.47
32954,12.87
32955,31.07
32956,49.27
32957,90.87
32958,8.79
32959,7.8
32960,89.57
32961,20.15
32962,58.11
32963,91.0
32964,32.37
32965,54.47
32966,33.15
32967,58.37
32968,36.92
32969,51.87
32970,68.77
32971,10.27
32972,107.9
32973,26.0
32974,117.53
32975,34.97
32976,57.19
32977,29.64
32978,90.87
32979,58.24
32980,31.07
32981,37.44
32982,36.27
32983,110.37
32984,8.45
32985,23.27
32986,10.79
32987,19.76
32988,30.55
32989,51.35
32990,101.27
32991,69.55
32992,63.69
32993,63.57
32994,119.47
32995,31.85
32996,54.21
32997,61.75
32998,76.57
32999,90.87
33000,64.87
33001,22.49
33003,61.1
33004,11.96
33005,46.67
33006,21.97
